692,1992,The Hand that Rocks the Cradle,Curtis Hanson,Amanda Silver,Annabella Sciorra, Drama
705,1989,Major League,David S. Ward,David S. Ward,Tom Berenger, Comedy
706,1991,Mobsters,Michael Karbelnikoff,Michael Mahern,Christian Slater, Crime
707,2003,The Return,Andrey Zvyagintsev,Vladimir Moiseenko,Vladimir Garin, Drama
708,2000,The Perfect Storm,Wolfgang Petersen,Sebastian Junger,George Clooney, Action
714,1988,Whisper Kill,Christian I. Nyby II,John Bensink,Loni Anderson, Drama
716,1958,The Bravados,Henry King,Philip Yordan,Gregory Peck, Drama
717,2004,Testosterone,Giorgos Panousopoulos,Avgoustos Korto,Dimitris Liakopoulos, Comedy
718,2003,44 Minutes,Yves Simoneau,Tim Metcalfe,Michael Madsen, Action
719,1997,City of Industry,John Irvin,Ken Solarz,Harvey Keitel, Crime
721,1994,Royal Deceit,Gabriel Axel,Gabriel Axel,Gabriel Byrne, Adventure
723,1991,Curly Sue,John Hughes,John Hughes,Jim Belushi, Comedy
725,2004,Woman Thou Art Loosed,Michael Schultz,T.D. Jakes,Kimberly Elise, Drama
726,1990,The Haunting of Morella,Jim Wynorski,Edgar Allan Poe,Nicole Eggert, Horror
727,1959,Carlton-Browne of the F.O.,Roy Boulting,Jeffrey Dell,Terry-Thomas, Comedy
731,1997,Mr. Magoo,Stanley Tong,Pat Proft,Leslie Nielsen, Adventure
733,1988,Dead Ringers,David Cronenberg,David Cronenberg,Jeremy Irons, Drama
734,1992,Indochine,Régis Wargnier,Erik Orsenna,Catherine Deneuve, Drama
738,1999,A Slipping Down Life,Toni Kalem,Anne Tyler,Lili Taylor, Drama
742,2002,Sherlock: Case of Evil,Graham Theakston,Piers Ashworth,James D'Arcy, Action
743,1994,Widows' Peak,John Irvin,Hugh Leonard,Joan Plowright, Comedy
744,1998,Hot War,Jingle Ma,Sek-Hong Chan,Ekin Cheng, Thriller
746,2001,Domestic Disturbance,Harold Becker,Lewis Colick,John Travolta, Crime
749,1990,Ernest Goes to Jail,John R. Cherry III,Charlie Cohen,Jim Varney, Comedy
750,2004,The Librarian: Quest for the Spear,Peter Winther,David N. Titcher,Noah Wyle, Action
754,1984,The Lonely Guy,Arthur Hiller,Ed. Weinberger,Steve Martin, Comedy
755,1989,Music Box,Costa-Gavras,Joe Eszterhas,Jessica Lange, Crime
758,2004,Mean Girls,Mark Waters,Rosalind Wiseman,Lindsay Lohan, Comedy
759,2001,Fifteen Minutes,John Herzfeld,John Herzfeld,Robert De Niro, Action
760,2005,Pooh's Heffalump Movie,Frank Nissen,Brian Hohlfeld,Jim Cummings, Animation
763,1972,The Poseidon Adventure,Ronald Neame,Paul Gallico,Gene Hackman, Action
766,1959,A Hole in the Head,Frank Capra,Arnold Schulman,Frank Sinatra, Comedy
767,2001,Edges of the Lord,Yurek Bogayevicz,Yurek Bogayevicz,Haley Joel Osment, Crime
768,1995,The Star Maker,Giuseppe Tornatore,Giuseppe Tornatore,Sergio Castellitto, Drama
769,1958,The Crawling Eye,Quentin Lawrence,Jimmy Sangster,Forrest Tucker, Horror
772,1998,Gloria Estefan: Don't Stop!,Mo Fitzgibbon,Mo Fitzgibbon,Gloria Estefan, Documentary
773,2001,He Died with a Felafel in His Hand,Richard Lowenstein,John Birmingham,Noah Taylor, Comedy
781,2004,Care Bears: Journey to Joke-a-Lot,Mike Fallows,Jeff Schechter,Julie Lemieux, Animation
785,1981,American Pop,Ralph Bakshi,Ronni Kern,Mews Small, Animation
786,1966,Tokyo Drifter,Seijun Suzuki,Yasunori Kawauchi,Tetsuya Watari, Action
787,1972,La Vallee,Barbet Schroeder,Barbet Schroeder,Bulle Ogier, Drama
788,1994,Clerks,Kevin Smith,Kevin Smith,Brian O'Halloran, Comedy
789,1991,Boyz N the Hood,John Singleton,John Singleton,Cuba Gooding Jr., Crime
794,1992,A Stranger Among Us,Sidney Lumet,Robert J. Avrech,Melanie Griffith, Crime
797,1959,Look Back in Anger,Tony Richardson,John Osborne,Richard Burton, Drama
798,1975,Jaws,Steven Spielberg,Peter Benchley,Roy Scheider, Adventure
800,1971,Dracula Vs. Frankenstein,Al Adamson,William Pugsley,J. Carrol Naish, Horror
803,2001,Soul Assassin,Laurence Malkin,Chad Thumann,Skeet Ulrich, Crime
804,1944,Sherlock Holmes: The Scarlet Claw,Roy William Neill,Edmund L. Hartmann,Basil Rathbone, Crime
806,1960,Eyes Without a Face,Georges Franju,Jean Redon,Pierre Brasseur, Drama
808,1998,Dead Man on Campus,Alan Cohn,Anthony Abrams,Tom Everett Scott, Comedy
809,2002,Left Behind II: Tribulation Force,Bill Corcoran,John Patus,Kirk Cameron, Action
811,1992,The Lawnmower Man,Brett Leonard,Stephen King,Jeff Fahey, Horror
815,1959,Tiger Bay,J. Lee Thompson,Noël Calef,Hayley Mills, Crime
816,2001,Marlene Dietrich: Her Own Song,David Riva,Karin Kearns,Burt Bacharach, Documentary
818,1976,Logan's Run,Michael Anderson,David Zelag Goodman,Michael York, Action
819,1998,The Faculty,Robert Rodriguez,David Wechter,Jordana Brewster, Horror
820,2005,Predator Island,Chuck Gramling,Chuck Gramling,Dan Gordon, Action
823,1988,Sleepaway Camp II: Unhappy Campers,Michael A. Simpson,Fritz Gordon,Pamela Springsteen, Comedy
824,1977,A Piece of the Action,Sidney Poitier,Charles Blackwell,Sidney Poitier, Crime
825,1983,Bill Cosby: Himself,Bill Cosby,Bill Cosby,Bill Cosby, Documentary
830,1994,Return to a Better Tomorrow,Jing Wong,Jing Wong,Ekin Cheng, Action
831,1987,Mannequin,Michael Gottlieb,Edward Rugoff,Andrew McCarthy, Comedy
833,1996,White Squall,Ridley Scott,Charles Gieg Jr.,Jeff Bridges, Adventure
835,1994,Cirque du Soleil: A Baroque Odyssey,Jean-Philippe Duval,Spyro Rondos,Marco Giannetti, Documentary
838,2003,Gang of Roses,Jean-Claude La Marre,Jean-Claude La Marre,Monica Calhoun, Action
840,1941,The Lady Eve,Preston Sturges,Monckton Hoffe,Barbara Stanwyck, Comedy
841,1994,There Goes My Baby,Floyd Mutrux,Floyd Mutrux,Dermot Mulroney, Comedy
842,1942,Reap the Wild Wind,Cecil B. DeMille,Alan Le May,Ray Milland, Action
843,1999,Mansfield Park,Patricia Rozema,Jane Austen,Frances O'Connor, Comedy
844,2001,La Cienaga,Lucrecia Martel,Lucrecia Martel,Mercedes Morán, Comedy
846,2004,Enduring Love,Roger Michell,Ian McEwan,Rhys Ifans, Drama
848,1994,La Separation,Christian Vincent,Dan Franck,Isabelle Huppert, Drama
850,2002,Stoked: The Rise and Fall of Gator,Helen Stickler,Helen Stickler,Mark 'Gator' Rogowski, Documentary
851,1990,Back to the Future Part III,Robert Zemeckis,Robert Zemeckis,Michael J. Fox, Adventure
852,1989,Disorganized Crime,Jim Kouf,Jim Kouf,Hoyt Axton, Action
854,1984,Wes Craven's Invitation to Hell,Wes Craven,Richard Rothstein,Robert Urich, Horror
856,2000,Devil in the Flesh 2,Marcus Spiegel,Richard Brandes,Jodi Lyn O'Keefe, Horror
857,1963,The Three Stooges Go Around the World in a Daze,Norman Maurer,Norman Maurer,Joe DeRita, Comedy
859,1982,Creepshow,George A. Romero,Stephen King,Hal Holbrook, Comedy
862,2002,Tuck Everlasting,Jay Russell,Natalie Babbitt,Alexis Bledel, Drama
865,2005,Elvis by the Presleys,Rob Klug,Bill Flanagan,Elvis Presley, Documentary
867,2003,My Dream Girl,Wai Man Yip,Hing-Ka Chan,Ekin Cheng, Comedy
872,1954,Seven Samurai,Akira Kurosawa,Akira Kurosawa,Toshirô Mifune, Adventure
873,2003,Boys Life 4: Four Play,Phillip J. Bartell,Phillip J. Bartell,Craig Chester, Comedy
875,1998,Zakhm,Mahesh Bhatt,Mahesh Bhatt,Ajay Devgn, Drama
877,1999,A Love Divided,Syd Macartney,Deirdre Dowling,Peter Caffrey, Biography
879,1976,Mikey and Nicky,Elaine May,Elaine May,Peter Falk, Crime
880,1994,Sharpe 4: Sharpe's Enemy,Tom Clegg,Eoghan Harris,Sean Bean, Action
881,1999,Mating Habits of the Earthbound Human,Jeff Abugov,Jeff Abugov,David Hyde Pierce, Comedy
883,1992,Deep Cover,Bill Duke,Michael Tolkin,Laurence Fishburne, Action
884,1991,Cup Final,Eran Riklis,Eyal Halfon,Moshe Ivgy, Drama
885,2003,The Maldonado Miracle,Salma Hayek,Theodore Taylor,Peter Fonda, Drama
886,2004,Ray,Taylor Hackford,Taylor Hackford,Jamie Foxx, Biography
892,1965,The Bedford Incident,James B. Harris,Mark Rascovich,Richard Widmark, Drama
894,1999,The Muse,Albert Brooks,Albert Brooks,Albert Brooks, Comedy
895,1975,Dersu Uzala,Akira Kurosawa,Akira Kurosawa,Maksim Munzuk, Adventure
896,1995,Dangerous Minds,John N. Smith,LouAnne Johnson,Michelle Pfeiffer, Biography
900,1994,Eat Drink Man Woman,Ang Lee,Ang Lee,Sihung Lung, Comedy
909,1990,Too Young to Die,Robert Markowitz,David Hill,Michael Tucker, Crime
910,1940,Santa Fe Trail,Michael Curtiz,Robert Buckner,Errol Flynn, Adventure
921,1952,Don't Bother to Knock,Roy Ward Baker,Daniel Taradash,Richard Widmark, Drama
925,1936,Dodsworth,William Wyler,Sinclair Lewis,Walter Huston, Drama
927,1991,Danielle Steel's Changes,Charles Jarrott,Danielle Steel,Cheryl Ladd, Drama
928,1997,The Night That Never Happened,James Wvinner,Sahara Riley,Lisa Boyle, Drama
929,2002,Journeys with George,Alexandra Pelosi,Alexandra Pelosi,George W. Bush, Documentary
930,1987,Back to the Beach,Lyndall Hobbs,James Komack,Frankie Avalon, Comedy
931,1998,Another Day in Paradise,Larry Clark,Eddie Little,James Woods, Crime
934,1954,River of No Return,Otto Preminger,Frank Fenton,Robert Mitchum, Action
940,1997,Hercules,Ron Clements,Ron Clements,Tate Donovan, Animation
942,1994,The Pagemaster,Pixote Hunt,David Kirschner,Macaulay Culkin, Animation
943,2004,Dave Chappelle: For What It's Worth,Stan Lathan,Dave Chappelle,Dave Chappelle, Documentary
945,1952,The Duel at Silver Creek,Don Siegel,Gerald Drayson Adams,Audie Murphy, Action
946,2002,Sex and the Teenage Mind,Donald L. Gold,Donald L. Gold,Jay Michael Ferguson, Comedy
947,1965,The Cincinnati Kid,Norman Jewison,Richard Jessup,Steve McQueen, Drama
948,2002,Aap Mujhe Achche Lagne Lage,Vikram Bhatt,Robin Bhatt,Hrithik Roshan, Action
952,1940,My Favorite Wife,Garson Kanin,Bella Spewack,Irene Dunne, Comedy
954,2003,I Capture the Castle,Tim Fywell,Dodie Smith,Romola Garai, Drama
956,1994,Blankman,Mike Binder,Damon Wayans,Damon Wayans, Comedy
960,1960,The Unforgiven,John Huston,Ben Maddow,Burt Lancaster, Drama
961,1957,Love in the Afternoon,Billy Wilder,Billy Wilder,Gary Cooper, Comedy
962,2002,I Spy,Betty Thomas,Morton S. Fine,Eddie Murphy, Action
963,1951,A Streetcar Named Desire,Elia Kazan,Tennessee Williams,Vivien Leigh, Drama
966,1996,Young and Dangerous 2,Andrew Lau Wai-Keung,Sharon Hui,Ekin Cheng, Action
967,2004,Main Hoon Na,Farah Khan,Farah Khan,Shah Rukh Khan, Action
968,1993,Dottie Gets Spanked,Todd Haynes,Todd Haynes,J. Evan Bonifant, Short
969,1995,Stripteaser,Dan Golden,Duane Whitaker,Maria Ford, Comedy
971,2002,Unprecedented: The 2000 Presidential Election,Richard Ray Perez,William Haugse,Peter Coyote, Documentary
975,1997,Convict 762,Luca Bercovici,J. Reifel,Shannon Sturges, Action
977,2000,Our Lady of the Assassins,Barbet Schroeder,Fernando Vallejo,Germán Jaramillo, Crime
978,2000,Yi Yi,Edward Yang,Edward Yang,Nien-Jen Wu, Drama
979,1990,A Moment of Romance,Benny Chan,James Yuen,Andy Lau, Action
980,1994,The Swan Princess,Richard Rich,Richard Rich,Jack Palance, Animation
981,1989,How I Got into College,Savage Steve Holland,Terrel Seltzer,Anthony Edwards, Comedy
982,2001,Dil Chahta Hai,Farhan Akhtar,Kassim Jagmagia,Aamir Khan, Comedy
983,1997,Wishful Thinking,Adam Park,Adam Park,Drew Barrymore, Comedy
984,1958,The Young Lions,Edward Dmytryk,Edward Anhalt,Marlon Brando, Action
987,1978,Rescue from Gilligan's Island,Leslie H. Martinson,Sherwood Schwartz,Bob Denver, Comedy
988,1951,Operation Pacific,George Waggner,George Waggner,John Wayne, Drama
989,2004,The Door in the Floor,Tod Williams,John Irving,Jeff Bridges, Comedy
990,1941,Meet John Doe,Frank Capra,Richard Connell,Gary Cooper, Comedy
992,1972,The Cowboys,Mark Rydell,William Dale Jennings,John Wayne, Adventure
993,1994,The Shadow,Russell Mulcahy,Walter B. Gibson,Alec Baldwin, Action
994,1984,Children of the Corn,Fritz Kiersch,Stephen King,Peter Horton, Horror
996,1961,Yojimbo,Akira Kurosawa,Akira Kurosawa,Toshirô Mifune, Action
997,1963,Miracle of the White Stallions,Arthur Hiller,AJ Carothers,Robert Taylor, Adventure
999,1994,The Favor,Donald Petrie,Sara Parriott,Harley Jane Kozak, Comedy
1000,2002,Jim Breuer: Hardcore,Paul Miller,Jim Breuer,Jim Breuer, Documentary
1001,2001,Blow Dry,Paddy Breathnach,Simon Beaufoy,Alan Rickman, Comedy
1004,2003,Bookies,Mark Illsley,Michael Bacall,Nick Stahl, Comedy
1007,1996,America's Dream,Paris Barclay,Maya Angelou,Danny Glover, Drama
1011,1983,All the Right Moves,Michael Chapman,Pat Jordan,Tom Cruise, Drama
1024,1976,The Return of a Man Called Horse,Irvin Kershner,Jack DeWitt,Richard Harris, Drama
1025,2004,The Eye 2,Danny Pang,Yuet-Jan Hui,Qi Shu, Drama
1027,1993,Rising Sun,Philip Kaufman,Michael Crichton,Sean Connery, Action
1032,1992,Hard Boiled,John Woo,John Woo,Yun-Fat Chow, Action
1033,1999,Spy Games,Ilkka Järvi-Laturi,Patrick Amos,Bill Pullman, Action
1035,1994,Disclosure,Barry Levinson,Michael Crichton,Michael Douglas, Drama
1037,1978,Attack of the Killer Tomatoes,John De Bello,Costa Dillon,David Miller, Adventure
1039,1997,Lawn Dogs,John Duigan,Naomi Wallace,Sam Rockwell, Drama
1044,1968,The Party,Blake Edwards,Blake Edwards,Peter Sellers, Comedy
1045,1988,For Keeps,John G. Avildsen,Tim Kazurinsky,Molly Ringwald, Comedy
1046,2003,Uptown Girls,Boaz Yakin,Julia Dahl,Brittany Murphy, Comedy
1049,1991,The Object of Beauty,Michael Lindsay-Hogg,Michael Lindsay-Hogg,John Malkovich, Comedy
1051,1994,Blue Chips,William Friedkin,Ron Shelton,Nick Nolte, Drama
1055,1977,The Duellists,Ridley Scott,Gerald Vaughan-Hughes,Keith Carradine, Drama
1056,1962,The War Lover,Philip Leacock,Howard Koch,Steve McQueen, Adventure
1060,2005,King's Ransom,Jeffrey W. Byrd,Wayne Conley,Anthony Anderson, Comedy
1062,1974,California Split,Robert Altman,Joseph Walsh,George Segal, Comedy
1066,1978,Superman: The Movie,Richard Donner,Jerry Siegel,Christopher Reeve, Action
1067,1956,Earth vs. The Flying Saucers,Fred F. Sears,Bernard Gordon,Hugh Marlowe, Action
1068,1998,Ringu,Hideo Nakata,Hiroshi Takahashi,Nanako Matsushima, Horror
1073,2005,Coach Carter,Thomas Carter,Mark Schwahn,Samuel L. Jackson, Biography
1075,2001,Tape,Richard Linklater,Stephen Belber,Ethan Hawke, Drama
1077,1945,Leave Her to Heaven,John M. Stahl,Jo Swerling,Gene Tierney, Drama
1079,1991,The Gambler Returns: The Luck of the Draw,Dick Lowry,Jim Byrnes,Kenny Rogers, Western
1080,2002,Hysterical Blindness,Mira Nair,Laura Cahill,Uma Thurman, Drama
1085,2003,Bright Leaves,Ross McElwee,Ross McElwee,Allan Gurganus, Documentary
1087,1994,Monkey Trouble,Franco Amurri,Franco Amurri,Thora Birch, Adventure
1089,2000,The Land Before Time VII: Stone of Cold Fire,Charles Grosvenor,Len Uhley,Jeff Bennett, Animation
1093,1980,The Leg Fighters,Tso Nam Lee,Hsin Yi Chang,Tao-Liang Tan, Action
1094,2002,Nicholas Nickleby,Douglas McGrath,Charles Dickens,Charlie Hunnam, Adventure
1095,2004,Vendetta: No Conscience,Daniel McCarthy,Daniel McCarthy,Daniel Baldwin, Crime
1096,1989,Harlem Nights,Eddie Murphy,Eddie Murphy,Eddie Murphy, Comedy
1099,1983,Confidentially Yours,François Truffaut,Charles Williams,Fanny Ardant, Comedy
1100,2000,Dr. T & the Women,Robert Altman,Anne Rapp,Richard Gere, Comedy
1101,1976,The Slipper and the Rose,Bryan Forbes,Bryan Forbes,Richard Chamberlain, Adventure
1102,2001,Training Day,Antoine Fuqua,David Ayer,Denzel Washington, Crime
1104,1983,Krull,Peter Yates,Stanford Sherman,Ken Marshall, Action
1105,1993,RoboCop 3,Fred Dekker,Edward Neumeier,Robert John Burke, Action
1106,1998,Virtual Girl,Richard Gabai,L.A. Maddox,Charlie Curtis, Sci-Fi
1110,2003,Secondhand Lions,Tim McCanlies,Tim McCanlies,Haley Joel Osment, Comedy
1111,1972,Cries and Whispers,Ingmar Bergman,Ingmar Bergman,Harriet Andersson, Drama
1112,1957,The Delicate Delinquent,Don McGuire,Don McGuire,Jerry Lewis, Comedy
1116,1984,Runaway,Michael Crichton,Michael Crichton,Tom Selleck, Action
1117,1991,Vegas in Space,Phillip R. Ford,Doris Fish,Doris Fish, Comedy
1118,1980,Moscow Does Not Believe in Tears,Vladimir Menshov,Valentin Chernykh,Vera Alentova, Comedy
1121,2001,MVP 2:  Most Vertical Primate,Robert Vince,Anne Vince,Cameron Bancroft, Comedy
1123,1993,Dragon: The Bruce Lee Story,Rob Cohen,Robert Clouse,Jason Scott Lee, Action
1128,1971,Sweet Sweetback's Baadasssss Song,Melvin Van Peebles,Melvin Van Peebles,Melvin Van Peebles, Crime
1130,1991,Impromptu,James Lapine,Sarah Kernochan,Judy Davis, Biography
1133,2003,Malibu Spring Break,Kevin Lewis,Kevin Lewis,Charity Rahmer, Comedy
1138,2003,Freddy vs. Jason,Ronny Yu,Wes Craven,Robert Englund, Action
1140,1996,To Gillian on her 37th Birthday,Michael Pressman,Michael Brady,Peter Gallagher, Drama
1142,1981,Polyester,John Waters,John Waters,Divine, Comedy
1144,1991,Fried Green Tomatoes,Jon Avnet,Fannie Flagg,Kathy Bates, Drama
1145,2001,The Wedding Planner,Adam Shankman,Pamela Falk,Jennifer Lopez, Comedy
1146,1983,Fearless Hyena 1 / Fearless Hyena 2,Chuan Chen,Wei Lo,Jackie Chan, Action
1147,1983,To the Lighthouse,Colin Gregg,Hugh Stoddart,Rosemary Harris, Drama
1148,1981,For Your Eyes Only,John Glen,Richard Maibaum,Roger Moore, Action
1150,2000,Hate.com,Vince DiPersio,Vince DiPersio,Don Black, Documentary
1151,2001,Valentine,Jamie Blanks,Tom Savage,Denise Richards, Horror
1152,1999,Charisma,Kiyoshi Kurosawa,Kiyoshi Kurosawa,Kôji Yakusho, Drama
1154,1971,Twitch of the Death Nerve,Mario Bava,Mario Bava,Claudine Auger, Horror
1157,1997,Chinese Box,Wayne Wang,Jean-Claude Carrière,Jeremy Irons, Drama
1158,2004,I Do (But I Don't),Kelly Makin,Cara Lockwood,Denise Richards, Comedy
1161,2000,Take Me Home: The John Denver Story,Jerry London,John Denver,Chad Lowe, Biography
1162,2003,Onmyoji 2,Yôjirô Takita,Itaru Era,Mansai Nomura, Action
1163,1984,2010: The Year We Make Contact,Peter Hyams,Arthur C. Clarke,Roy Scheider, Adventure
1165,1999,Witness Protection,Richard Pearce,Robert Sabbag,Tom Sizemore, Crime
1166,1950,Great Rupert,Irving Pichel,László Vadnay,Jimmy Durante, Comedy
1167,1999,La Buche,Danièle Thompson,Danièle Thompson,Sabine Azéma, Comedy
1172,1998,Krippendorf's Tribe,Todd Holland,Frank Parkin,Richard Dreyfuss, Comedy
1174,1993,The Sandlot,David Mickey Evans,David Mickey Evans,Tom Guiry, Comedy
1175,1984,Repo Man,Alex Cox,Alex Cox,Harry Dean Stanton, Comedy
1176,2001,The Devil's Backbone,Guillermo del Toro,Guillermo del Toro,Marisa Paredes, Drama
1178,1932,Boudu Saved from Drowning,Jean Renoir,René Fauchois,Michel Simon, Comedy
1179,1997,The Education of Little Tree,Richard Friedenberg,Forrest Carter,James Cromwell, Drama
1180,2001,A Beautiful Mind,Ron Howard,Akiva Goldsman,Russell Crowe, Biography
1182,1978,Gray Lady Down,David Greene,David Lavallee,Charlton Heston, Adventure
1183,1980,Night of the Hunted,Jean Rollin,Jean Rollin,Brigitte Lahaie, Drama
1187,1971,The Abominable Dr. Phibes,Robert Fuest,James Whiton,Vincent Price, Comedy
1190,1996,The Late Shift,Betty Thomas,Bill Carter,John Michael Higgins, Comedy
1191,1997,Most Wanted,Brett Ratner,Joel Cohen,Charlie Sheen, Action
1193,1998,Beloved,Jonathan Demme,Toni Morrison,Oprah Winfrey, Drama
1194,1997,Fall,Eric Schaeffer,Eric Schaeffer,Eric Schaeffer, Drama
1198,1971,The Cat O'Nine Tails,Dario Argento,Dario Argento,James Franciscus, Horror
1199,1975,Queen of the Stardust Ballroom,Sam O'Steen,Jerome Kass,Maureen Stapleton, Drama
1200,1999,Teaching Mrs. Tingle,Kevin Williamson,Kevin Williamson,Helen Mirren, Comedy
1201,1991,True Colors,Herbert Ross,Kevin Wade,John Cusack, Drama
1202,1983,National Lampoon's Vacation,Harold Ramis,John Hughes,Chevy Chase, Adventure
1207,1962,Experiment in Terror,Blake Edwards,Gordon Gordon,Glenn Ford, Crime
1209,1976,Swashbuckler,James Goldstone,Jeffrey Bloom,Robert Shaw, Action
1211,2004,Modigliani,Mick Davis,Mick Davis,Andy Garcia, Biography
1214,1972,Bawarchi,Hrishikesh Mukherjee,Tapan Sinha,Rajesh Khanna, Comedy
1215,1987,Walk Like a Man,Melvin Frank,Robert Klane,Christopher Lloyd, Comedy
1216,1993,Fire in the Sky,Robert Lieberman,Travis Walton,D.B. Sweeney, Biography
1219,2003,Blind Shaft,Yang Li,Yang Li,Qiang Li, Crime
1220,2004,Man on Fire,Tony Scott,A.J. Quinnell,Denzel Washington, Action
1221,1980,Seems Like Old Times,Jay Sandrich,Neil Simon,Goldie Hawn, Comedy
1224,1947,The Ghost and Mrs. Muir,Joseph L. Mankiewicz,Philip Dunne,Gene Tierney, Comedy
1226,1971,Summer of '42,Robert Mulligan,Herman Raucher,Jennifer O'Neill, Comedy
1233,2002,Repli-Kate,Frank Longo,Stuart Gibbs,Ali Landry Monteverde, Comedy
1234,1994,Crooklyn,Spike Lee,Joie Lee,Alfre Woodard, Comedy
1236,2002,Ali G Indahouse,Mark Mylod,Sacha Baron Cohen,Sacha Baron Cohen, Comedy
1238,1984,The Pope of Greenwich Village,Stuart Rosenberg,Vincent Patrick,Eric Roberts, Action
1240,1950,Destination Moon,Irving Pichel,Alford Van Ronkel,John Archer, Adventure
